14000703  |01          |000100117049834555|00000000053112510|2021-09-25 04:09:31.329000|2021-09-25 04:37:03.441000|0:27:32.112000|BANK BATCH, PSP BATCH, PSP ACH|
14000704  |01          |000249893262384007|00000000072130009|2021-09-26 04:27:12.101000|2021-09-26 05:07:04.777000|0:39:52.676000|BANK BATCH, PSP BATCH, PSP ACH|
14000624  |01          |000211231584447595|00000000077978149|2021-09-26 19:16:25.525000|2021-09-26 19:38:49.393000|0:22:23.868000|BANK BATCH, PSP BATCH, PSP ACH|
14000705  |01          |000239865886633390|00000000066305494|2021-09-27 04:16:52.563000|2021-09-27 04:55:23.727000|0:38:31.164000|BANK BATCH, PSP BATCH, PSP ACH|
14000706  |01          |000101410163950917|00000000050144829|2021-09-28 04:55:29.041000|2021-09-28 05:21:18.261000|0:25:49.220000|BANK BATCH, PSP BATCH, PSP ACH|
14000707  |01          |000238812682864263|00000000071401058|2021-09-29 04:23:46.320000|2021-09-29 05:01:58.446000|0:38:12.126000|BANK BATCH, PSP BATCH, PSP ACH|
14000708  |01          |000240475215319410|00000000061967714|2021-09-30 04:31:04.111000|2021-09-30 05:08:30.422000|0:37:26.311000|BANK BATCH, PSP BATCH, PSP ACH|
14000709  |01          |000216598813160793|00000000055706167|2021-10-01 04:16:04.492000|2021-10-01 04:54:09.538000|0:38:05.046000|BANK BATCH, PSP BATCH, PSP ACH|
14000710  |01          |000098717395445254|00000000041016173|2021-10-02 05:12:55.872000|2021-10-02 05:39:27.275000|0:26:31.403000|BANK BATCH, PSP BATCH, PSP ACH|
14000711  |01          |000241813376238131|00000000072750743|2021-10-03 04:28:54.822000|2021-10-03 05:07:11.203000|0:38:16.381000|BANK BATCH, PSP BATCH, PSP ACH|
14000712  |01          |000240306649101563|00000000062779968|2021-10-04 04:30:27.752000|2021-10-04 05:09:12.125000|0:38:44.373000|BANK BATCH, PSP BATCH, PSP ACH|
14000713  |01          |000235911858327412|00000000059005228|2021-10-05 04:28:06.409000|2021-10-05 05:06:57.929000|0:38:51.520000|BANK BATCH, PSP BATCH, PSP ACH|
14000714  |01          |000105003981216224|00000000041147142|2021-10-06 04:13:22.526000|2021-10-06 04:40:01.252000|0:26:38.726000|BANK BATCH, PSP BATCH, PSP ACH|
14000715  |01          |000216648307936885|00000000056755680|2021-10-07 04:27:45.364000|2021-10-07 05:05:30.719000|0:37:45.355000|BANK BATCH, PSP BATCH, PSP ACH|
14000716  |01          |000116212103712191|00000000036174010|2021-10-08 05:07:18.856000|2021-10-08 05:30:39.608000|0:23:20.752000|BANK BATCH, PSP BATCH, PSP ACH|
14000717  |01          |000094734287855183|00000000039318421|2021-10-09 04:06:05.060000|2021-10-09 04:32:24.721000|0:26:19.661000|BANK BATCH, PSP BATCH, PSP ACH|
14000718  |01          |000244145929819201|00000000067468181|2021-10-10 04:22:43.818000|2021-10-10 05:02:05.639000|0:39:21.821000|BANK BATCH, PSP BATCH, PSP ACH|
14000719  |01          |000238133966113761|00000000065880223|2021-10-11 04:15:43.542000|2021-10-11 04:52:43.414000|0:36:59.872000|BANK BATCH, PSP BATCH, PSP ACH|
14000720  |01          |000232898226415845|00000000077231024|2021-10-12 04:21:27.689000|2021-10-12 04:57:51.876000|0:36:24.187000|BANK BATCH, PSP BATCH, PSP ACH|
14000721  |01          |000232210021814450|00000000065060977|2021-10-13 04:59:26.007000|2021-10-13 05:35:52.960000|0:36:26.953000|BANK BATCH, PSP BATCH, PSP ACH|
14000722  |01          |000232153137227279|00000000073222233|2021-10-14 04:24:09.784000|2021-10-14 05:02:52.411000|0:38:42.627000|BANK BATCH, PSP BATCH, PSP ACH|
14000723  |01          |000214598615085632|00000000050661094|2021-10-15 04:25:28.897000|2021-10-15 05:04:01.677000|0:38:32.780000|BANK BATCH, PSP BATCH, PSP ACH|
14000724  |01          |000095889168920162|00000000040290808|2021-10-16 04:00:00.132000|2021-10-16 04:21:00.330000|0:21:00.198000|BANK BATCH, PSP BATCH, PSP ACH|
14000701  |01          |000231481469711922|00000000086841531|2021-10-16 11:06:54.348000|2021-10-16 11:30:42.796000|0:23:48.448000|BANK BATCH, PSP BATCH, PSP ACH|
14000725  |01          |000238158990207519|00000000068366699|2021-10-17 05:07:13.896000|2021-10-17 05:44:49.110000|0:37:35.214000|BANK BATCH, PSP BATCH, PSP ACH|
14000709  |01          |000216598813160793|00000000055706167|2021-10-17 14:52:19.268000|2021-10-17 15:30:21.167000|0:38:01.899000|BANK BATCH, PSP BATCH, PSP ACH|
14000726  |01          |000234638658312832|00000000064356027|2021-10-18 04:26:55.104000|2021-10-18 05:03:12.248000|0:36:17.144000|BANK BATCH, PSP BATCH, PSP ACH|
14000727  |01          |000237999783588095|00000000065737946|2021-10-19 04:21:15.754000|2021-10-19 04:57:35.762000|0:36:20.008000|BANK BATCH, PSP BATCH, PSP ACH|
14000728  |01          |000232009775025093|00000000062204968|2021-10-20 04:33:51.855000|2021-10-20 05:09:45.143000|0:35:53.288000|BANK BATCH, PSP BATCH, PSP ACH|
14000729  |01          |000233862922977204|00000000071568671|2021-10-21 04:23:09.813000|2021-10-21 04:59:43.194000|0:36:33.381000|BANK BATCH, PSP BATCH, PSP ACH|
14000730  |01          |000231006765835506|00000000057551796|2021-10-22 04:22:44.156000|2021-10-22 05:01:41.631000|0:38:57.475000|BANK BATCH, PSP BATCH, PSP ACH|
14000801  |01          |000110947438026812|00000000046588666|2021-10-23 04:26:03.133000|2021-10-23 04:53:31.669000|0:27:28.536000|BANK BATCH, PSP BATCH, PSP ACH|
14000802  |01          |000270419435809854|00000000068493816|2021-10-24 04:25:44.974000|2021-10-24 05:05:57.645000|0:40:12.671000|BANK BATCH, PSP BATCH, PSP ACH|
14000803  |01          |000151654410725813|00000000068292082|2021-10-25 04:15:23.301000|2021-10-25 04:46:16.294000|0:30:52.993000|BANK BATCH, PSP BATCH, PSP ACH|
14000804  |01          |000266904001303015|00000000083227456|2021-10-26 04:21:14.849000|2021-10-26 04:59:55.555000|0:38:40.706000|BANK BATCH, PSP BATCH, PSP ACH|
14000805  |01          |000253880210811545|00000000074823994|2021-10-27 04:22:59.692000|2021-10-27 04:59:46.426000|0:36:46.734000|BANK BATCH, PSP BATCH, PSP ACH|
14000806  |01          |000257326844161634|00000000066930794|2021-10-28 04:33:09.890000|2021-10-28 05:10:28.157000|0:37:18.267000|BANK BATCH, PSP BATCH, PSP ACH|
14000807  |01          |000240041430885133|00000000060029770|2021-10-29 05:02:43.651000|2021-10-29 05:41:03.050000|0:38:19.399000|BANK BATCH, PSP BATCH, PSP ACH|
14000808  |01          |000108623091480796|00000000049532675|2021-10-30 04:09:54.392000|2021-10-30 04:36:37.846000|0:26:43.454000|BANK BATCH, PSP BATCH, PSP ACH|
14000809  |01          |000255649194837944|00000000084376662|2021-10-31 04:27:15.954000|2021-10-31 05:04:30.099000|0:37:14.145000|BANK BATCH, PSP BATCH, PSP ACH|
14000810  |01          |000250875011918205|00000000078563259|2021-11-01 04:27:19.323000|2021-11-01 05:04:06.712000|0:36:47.389000|BANK BATCH, PSP BATCH, PSP ACH|
14000811  |01          |000244471851177559|00000000077509773|2021-11-02 04:24:49.243000|2021-11-02 05:02:08.612000|0:37:19.369000|BANK BATCH, PSP BATCH, PSP ACH|
14000812  |01          |000244867069871620|00000000069389252|2021-11-03 04:22:40.887000|2021-11-03 05:00:49.356000|0:38:08.469000|BANK BATCH, PSP BATCH, PSP ACH|
14000813  |01          |000249467431933490|00000000066437591|2021-11-04 05:16:36.617000|2021-11-04 05:54:21.303000|0:37:44.686000|BANK BATCH, PSP BATCH, PSP ACH|
14000814  |01          |000220961511875692|00000000055201942|2021-11-05 04:16:38.873000|2021-11-05 04:53:55.409000|0:37:16.536000|BANK BATCH, PSP BATCH, PSP ACH|
14000815  |01          |000102524912795017|00000000042647926|2021-11-06 04:17:03.142000|2021-11-06 04:42:41.706000|0:25:38.564000|BANK BATCH, PSP BATCH, PSP ACH|
14000816  |01          |000240816534396115|00000000074454840|2021-11-07 04:43:36.954000|2021-11-07 05:19:40.472000|0:36:03.518000|BANK BATCH, PSP BATCH, PSP ACH|
14000817  |01          |000243006909990423|00000000067577010|2021-11-08 04:24:12.482000|2021-11-08 05:00:24.124000|0:36:11.642000|BANK BATCH, PSP BATCH, PSP ACH|
14000818  |01          |000246393795786636|00000000069408289|2021-11-09 04:11:42.043000|2021-11-09 04:47:34.001000|0:35:51.958000|BANK BATCH, PSP BATCH, PSP ACH|
14000819  |01          |000237192198329404|00000000071638469|2021-11-10 04:34:10.096000|2021-11-10 05:09:36.202000|0:35:26.106000|BANK BATCH, PSP BATCH, PSP ACH|
14000820  |01          |000243124481553812|00000000063729447|2021-11-11 04:27:16.899000|2021-11-11 05:02:13.014000|0:34:56.115000|BANK BATCH, PSP BATCH, PSP ACH|
14000821  |01          |000225923562119561|00000000049063777|2021-11-12 04:17:20.163000|2021-11-12 04:53:03.196000|0:35:43.033000|BANK BATCH, PSP BATCH, PSP ACH|
14000822  |01          |000102732164778301|00000000042603325|2021-11-13 05:03:41.218000|2021-11-13 05:29:56.562000|0:26:15.344000|BANK BATCH, PSP BATCH, PSP ACH|
14000823  |01          |000247883530887509|00000000075376798|2021-11-14 04:32:33.410000|2021-11-14 05:09:28.023000|0:36:54.613000|BANK BATCH, PSP BATCH, PSP ACH|
14000824  |01          |000248472043730790|00000000071174345|2021-11-15 04:07:40.584000|2021-11-15 04:43:26.514000|0:35:45.930000|BANK BATCH, PSP BATCH, PSP ACH|
14000825  |01          |000247936178832915|00000000064784007|2021-11-16 04:27:58.314000|2021-11-16 05:02:12.648000|0:34:14.334000|BANK BATCH, PSP BATCH, PSP ACH|
14000826  |01          |000230377721021034|00000000067296957|2021-11-17 04:11:48.385000|2021-11-17 04:45:06.150000|0:33:17.765000|BANK BATCH, PSP BATCH, PSP ACH|
14000817  |01          |000243006909990423|00000000067577010|2021-11-17 13:29:37.218000|2021-11-17 14:05:37.373000|0:36:00.155000|BANK BATCH, PSP BATCH, PSP ACH|
14000818  |01          |000246393795786636|00000000069408289|2021-11-17 14:35:46.251000|2021-11-17 15:11:22.207000|0:35:35.956000|BANK BATCH, PSP BATCH, PSP ACH|
14000827  |01          |000230803987411824|00000000067964964|2021-11-18 04:16:13.604000|2021-11-18 04:50:19.840000|0:34:06.236000|BANK BATCH, PSP BATCH, PSP ACH|
14000828  |01          |000221222907487776|00000000052598623|2021-11-19 04:39:44.050000|2021-11-19 05:15:49.164000|0:36:05.114000|BANK BATCH, PSP BATCH, PSP ACH|
14000829  |01          |000103991678272920|00000000043643656|2021-11-20 04:32:48.768000|2021-11-20 04:58:02.456000|0:25:13.688000|BANK BATCH, PSP BATCH, PSP ACH|
14000707  |01          |000238812682864263|00000000071401058|2021-11-20 10:04:35.090000|2021-11-20 10:43:02.345000|0:38:27.255000|BANK BATCH, PSP BATCH, PSP ACH|
14000711  |01          |000241813376238131|00000000072750743|2021-11-20 10:53:48.698000|2021-11-20 11:32:05.635000|0:38:16.937000|BANK BATCH, PSP BATCH, PSP ACH|
14000830  |01          |000248459629118657|00000000061019991|2021-11-21 05:02:52.228000|2021-11-21 05:39:11.105000|0:36:18.877000|BANK BATCH, PSP BATCH, PSP ACH|
14000901  |01          |000239855338627786|00000000075420899|2021-11-22 04:27:44.328000|2021-11-22 05:06:03.593000|0:38:19.265000|BANK BATCH, PSP BATCH, PSP ACH|
14000902  |01          |000269821155647636|00000000085868084|2021-11-23 04:16:02.218000|2021-11-23 04:53:17.019000|0:37:14.801000|BANK BATCH, PSP BATCH, PSP ACH|
14000903  |01          |000263739298479861|00000000085190927|2021-11-24 04:20:05.451000|2021-11-24 04:57:33.908000|0:37:28.457000|BANK BATCH, PSP BATCH, PSP ACH|
14000904  |01          |000259701787883336|00000000090324682|2021-11-25 04:18:59.648000|2021-11-25 04:56:32.974000|0:37:33.326000|BANK BATCH, PSP BATCH, PSP ACH|
14000905  |01          |000238370497488292|00000000079588356|2021-11-26 04:36:24.631000|2021-11-26 05:14:24.585000|0:37:59.954000|BANK BATCH, PSP BATCH, PSP ACH|
14000906  |01          |000121877040851408|00000000083959207|2021-11-27 03:34:27.365000|2021-11-27 04:02:01.619000|0:27:34.254000|BANK BATCH, PSP BATCH, PSP ACH|
14000704  |01          |000249893262384007|00000000072130009|2021-11-27 09:30:49.624000|2021-11-27 09:54:33.463000|0:23:43.839000|BANK BATCH                    |
14000804  |01          |000266904001303015|00000000083227456|2021-11-27 09:58:21.217000|2021-11-27 10:21:16.862000|0:22:55.645000|BANK BATCH                    |
14000809  |01          |000255649194837944|00000000084376662|2021-11-27 10:40:29.443000|2021-11-27 11:02:40.362000|0:22:10.919000|BANK BATCH                    |
14000812  |01          |000244867069871620|00000000069389252|2021-11-27 11:21:32.438000|2021-11-27 11:44:08.501000|0:22:36.063000|BANK BATCH                    |
14000823  |01          |000247883530887509|00000000075376798|2021-11-27 11:53:58.219000|2021-11-27 12:15:56.557000|0:21:58.338000|BANK BATCH                    |
14000907  |01          |000260286898249410|00000000096967078|2021-11-28 04:21:53.918000|2021-11-28 04:44:17.796000|0:22:23.878000|BANK BATCH                    |
14000907  |01          |000260286898249410|00000000096967078|2021-11-28 05:06:54.706000|2021-11-28 05:43:41.974000|0:36:47.268000|BANK BATCH                    |
14000907  |01          |000260286898249410|00000000096967078|2021-11-28 05:56:55.867000|2021-11-28 06:34:44.584000|0:37:48.717000|BANK BATCH, PSP BATCH, PSP ACH|
14000908  |01          |000248019824369776|00000000079700598|2021-11-29 04:31:37.604000|2021-11-29 05:07:58.429000|0:36:20.825000|BANK BATCH, PSP BATCH, PSP ACH|
14000909  |01          |000243125138818675|00000000070236154|2021-11-30 04:24:39.303000|2021-11-30 05:00:21.599000|0:35:42.296000|BANK BATCH, PSP BATCH, PSP ACH|
14000910  |01          |000239715802891014|00000000067099810|2021-12-01 05:08:59.802000|2021-12-01 05:44:58.094000|0:35:58.292000|BANK BATCH, PSP BATCH, PSP ACH|
14000911  |01          |000234470817187599|00000000067928540|2021-12-02 04:16:10.136000|2021-12-02 04:52:09.915000|0:35:59.779000|BANK BATCH, PSP BATCH, PSP ACH|
14000912  |01          |000215595121089433|00000000057095301|2021-12-03 04:40:00.805000|2021-12-03 05:16:26.429000|0:36:25.624000|BANK BATCH, PSP BATCH, PSP ACH|
14000913  |01          |000102991465306273|00000000053282583|2021-12-04 04:22:11.276000|2021-12-04 04:43:22.245000|0:21:10.969000|BANK BATCH, PSP BATCH, PSP ACH|
14000914  |01          |000247566552025505|00000000082461692|2021-12-05 04:14:35.649000|2021-12-05 04:50:42.238000|0:36:06.589000|BANK BATCH, PSP BATCH, PSP ACH|
14000915  |01          |000247010923588463|00000000077437272|2021-12-06 04:24:55.377000|2021-12-06 05:01:08.546000|0:36:13.169000|BANK BATCH, PSP BATCH, PSP ACH|
14000916  |01          |000247522293353544|00000000077800003|2021-12-07 05:07:03.016000|2021-12-07 05:41:19.430000|0:34:16.414000|BANK BATCH, PSP BATCH, PSP ACH|
14000917  |01          |000238213972799939|00000000086788151|2021-12-08 04:23:04.761000|2021-12-08 04:57:09.949000|0:34:05.188000|BANK BATCH, PSP BATCH, PSP ACH|
14000918  |01          |000249164818438371|00000000086944199|2021-12-09 06:05:30.342000|2021-12-09 06:41:41.591000|0:36:11.249000|BANK BATCH, PSP BATCH, PSP ACH|
14000919  |01          |000219083179953562|00000000076617498|2021-12-10 04:26:29.275000|2021-12-10 05:01:40.834000|0:35:11.559000|BANK BATCH, PSP BATCH, PSP ACH|
14000920  |01          |000104054823049257|00000000051497924|2021-12-11 04:08:48.507000|2021-12-11 04:29:09.497000|0:20:20.990000|BANK BATCH, PSP BATCH, PSP ACH|
14000921  |01          |000240299714812221|00000000088889992|2021-12-12 04:23:08.806000|2021-12-12 04:58:33.879000|0:35:25.073000|BANK BATCH, PSP BATCH, PSP ACH|
14000922  |01          |000234783932463144|00000000082393709|2021-12-13 05:06:00.821000|2021-12-13 05:42:55.642000|0:36:54.821000|BANK BATCH, PSP BATCH, PSP ACH|
14000923  |01          |000231160308985125|00000000078355812|2021-12-14 04:25:38.009000|2021-12-14 05:00:31.910000|0:34:53.901000|BANK BATCH, PSP BATCH, PSP ACH|
14000924  |01          |000226875846353682|00000000081809047|2021-12-15 04:00:08.626000|2021-12-15 04:33:37.068000|0:33:28.442000|BANK BATCH, PSP BATCH, PSP ACH|
14000925  |01          |000229303443572555|00000000081097225|2021-12-16 04:11:58.313000|2021-12-16 04:45:49.797000|0:33:51.484000|BANK BATCH, PSP BATCH, PSP ACH|
14000926  |01          |000219284619017576|00000000066412586|2021-12-17 04:18:10.863000|2021-12-17 04:53:42.250000|0:35:31.387000|BANK BATCH, PSP BATCH, PSP ACH|
14000927  |01          |000100290982683669|00000000051792700|2021-12-18 04:10:01.554000|2021-12-18 04:35:04.345000|0:25:02.791000|BANK BATCH, PSP BATCH, PSP ACH|
14000928  |01          |000235290775958635|00000000087329479|2021-12-19 04:02:14.662000|2021-12-19 04:36:47.021000|0:34:32.359000|BANK BATCH, PSP BATCH, PSP ACH|
14000929  |01          |000241564082779594|00000000092083717|2021-12-20 04:29:08.115000|2021-12-20 05:05:05.794000|0:35:57.679000|BANK BATCH, PSP BATCH, PSP ACH|
14000930  |01          |000244891206829088|00000000087235706|2021-12-21 04:09:53.201000|2021-12-21 04:46:50.580000|0:36:57.379000|BANK BATCH, PSP BATCH, PSP ACH|
14001001  |01          |000224819413107434|00000000089820738|2021-12-22 05:06:06.026000|2021-12-22 05:44:27.101000|0:38:21.075000|BANK BATCH, PSP BATCH, PSP ACH|
14001002  |01          |000253146139068367|00000000092356871|2021-12-23 04:47:20.884000|2021-12-23 05:20:38.780000|0:33:17.896000|BANK BATCH, PSP BATCH, PSP ACH|
14001003  |01          |000239799998143349|00000000075425313|2021-12-24 04:16:27.817000|2021-12-24 04:52:51.296000|0:36:23.479000|BANK BATCH, PSP BATCH, PSP ACH|
